activity_id,week,location_id,co_share_group
A048,3,PLAT:BET:S14:EB,p4
A048,3,SEC:BET:S13_S14:EB,p4
A049,8,PLAT:BET:H02:WB,p1
A049,8,PLAT:BET:S15:WB,p1
A049,8,PLAT:BET:S16:WB,p1
A049,8,SEC:BET:H02_S15:WB,p1
A049,8,SEC:BET:S15_S16:WB,p1
A049,9,PLAT:BET:H02:WB,p2
A049,9,PLAT:BET:S15:WB,p2
A049,9,PLAT:BET:S16:WB,p2
A049,9,SEC:BET:H02_S15:WB,p2
A049,9,SEC:BET:S15_S16:WB,p2
A049,10,PLAT:BET:H02:WB,p1
A049,10,PLAT:BET:S15:WB,p1
A049,10,PLAT:BET:S16:WB,p1
A049,10,SEC:BET:H02_S15:WB,p1
A049,10,SEC:BET:S15_S16:WB,p1
A049,11,PLAT:BET:H02:WB,p1
A049,11,PLAT:BET:S15:WB,p1
A049,11,PLAT:BET:S16:WB,p1
A049,11,SEC:BET:H02_S15:WB,p1
A049,11,SEC:BET:S15_S16:WB,p1
A049,21,PLAT:BET:H02:WB,p4
A049,21,PLAT:BET:S15:WB,p4
A049,21,PLAT:BET:S16:WB,p4
A049,21,SEC:BET:H02_S15:WB,p4
A049,21,SEC:BET:S15_S16:WB,p4
A050,17,PLAT:ALP:H01:WB,p4
A050,17,PLAT:ALP:S03:WB,p4
A050,17,PLAT:ALP:S04:WB,p4
A050,17,SEC:ALP:S03_S04:WB,p4
A050,17,SEC:ALP:S04_H01:WB,p4
A050,25,PLAT:ALP:H01:WB,p4
A050,25,PLAT:ALP:S03:WB,p4
A050,25,PLAT:ALP:S04:WB,p4
A050,25,SEC:ALP:S03_S04:WB,p4
A050,25,SEC:ALP:S04_H01:WB,p4
A051,26,PLAT:BET:S17:WB,p4
A051,26,PLAT:BET:S18:WB,p4
A051,26,SEC:BET:S17_S18:WB,p4
A051,27,PLAT:BET:S17:WB,p2
A051,27,PLAT:BET:S18:WB,p2
A051,27,SEC:BET:S17_S18:WB,p2
A054,17,PLAT:ALP:H01:EB,p4
A054,17,PLAT:ALP:H02:EB,p4
A054,17,PLAT:ALP:S04:EB,p4
A054,17,PLAT:ALP:S05:EB,p4
A054,17,SEC:ALP:H01_H02:EB,p4
A054,17,SEC:ALP:H02_S05:EB,p4
A054,17,SEC:ALP:S04_H01:EB,p4
A054,18,PLAT:ALP:H01:EB,p4
A054,18,PLAT:ALP:H02:EB,p4
A054,18,PLAT:ALP:S04:EB,p4
A054,18,PLAT:ALP:S05:EB,p4
A054,18,SEC:ALP:H01_H02:EB,p4
A054,18,SEC:ALP:H02_S05:EB,p4
A054,18,SEC:ALP:S04_H01:EB,p4
A055,17,PLAT:BET:H01:EB,p4
A055,17,PLAT:BET:H02:EB,p4
A055,17,PLAT:BET:S13:EB,p4
A055,17,PLAT:BET:S14:EB,p4
A055,17,SEC:BET:H01_H02:EB,p4
A055,17,SEC:BET:S13_S14:EB,p4
A055,17,SEC:BET:S14_H01:EB,p4
A056,20,PLAT:ALP:H02:WB,p4
A056,20,PLAT:ALP:S05:WB,p4
A056,20,PLAT:ALP:S06:WB,p4
A056,20,PLAT:ALP:S07:WB,p4
A056,20,SEC:ALP:H02_S05:WB,p4
A056,20,SEC:ALP:S05_S06:WB,p4
A056,20,SEC:ALP:S06_S07:WB,p4
A056,21,PLAT:ALP:H02:WB,p2
A056,21,PLAT:ALP:S05:WB,p2
A056,21,PLAT:ALP:S06:WB,p2
A056,21,PLAT:ALP:S07:WB,p2
A056,21,SEC:ALP:H02_S05:WB,p2
A056,21,SEC:ALP:S05_S06:WB,p2
A056,21,SEC:ALP:S06_S07:WB,p2
A057,15,PLAT:BET:H02:EB,p4
A057,15,PLAT:BET:S15:EB,p4
A057,15,PLAT:BET:S16:EB,p4
A057,15,SEC:BET:H02_S15:EB,p4
A057,15,SEC:BET:S15_S16:EB,p4
A057,18,PLAT:BET:H02:EB,p4
A057,18,PLAT:BET:S15:EB,p4
A057,18,PLAT:BET:S16:EB,p4
A057,18,SEC:BET:H02_S15:EB,p4
A057,18,SEC:BET:S15_S16:EB,p4
A057,19,PLAT:BET:H02:EB,p4
A057,19,PLAT:BET:S15:EB,p4
A057,19,PLAT:BET:S16:EB,p4
A057,19,SEC:BET:H02_S15:EB,p4
A057,19,SEC:BET:S15_S16:EB,p4
A057,20,PLAT:BET:H02:EB,p4
A057,20,PLAT:BET:S15:EB,p4
A057,20,PLAT:BET:S16:EB,p4
A057,20,SEC:BET:H02_S15:EB,p4
A057,20,SEC:BET:S15_S16:EB,p4
A057,21,PLAT:BET:H02:EB,p4
A057,21,PLAT:BET:S15:EB,p4
A057,21,PLAT:BET:S16:EB,p4
A057,21,SEC:BET:H02_S15:EB,p4
A057,21,SEC:BET:S15_S16:EB,p4
A057,22,PLAT:BET:H02:EB,p4
A057,22,PLAT:BET:S15:EB,p4
A057,22,PLAT:BET:S16:EB,p4
A057,22,SEC:BET:H02_S15:EB,p4
A057,22,SEC:BET:S15_S16:EB,p4
A057,25,PLAT:BET:H02:EB,p2
A057,25,PLAT:BET:S15:EB,p2
A057,25,PLAT:BET:S16:EB,p2
A057,25,SEC:BET:H02_S15:EB,p2
A057,25,SEC:BET:S15_S16:EB,p2
A058,2,PLAT:ALP:H01:WB,p1
A058,2,PLAT:ALP:H02:WB,p1
A058,2,PLAT:ALP:S03:WB,p1
A058,2,PLAT:ALP:S04:WB,p1
A058,2,SEC:ALP:H01_H02:WB,p1
A058,2,SEC:ALP:S03_S04:WB,p1
A058,2,SEC:ALP:S04_H01:WB,p1
A058,3,PLAT:ALP:H01:WB,p1
A058,3,PLAT:ALP:H02:WB,p1
A058,3,PLAT:ALP:S03:WB,p1
A058,3,PLAT:ALP:S04:WB,p1
A058,3,SEC:ALP:H01_H02:WB,p1
A058,3,SEC:ALP:S03_S04:WB,p1
A058,3,SEC:ALP:S04_H01:WB,p1
A058,4,PLAT:ALP:H01:WB,p1
A058,4,PLAT:ALP:H02:WB,p1
A058,4,PLAT:ALP:S03:WB,p1
A058,4,PLAT:ALP:S04:WB,p1
A058,4,SEC:ALP:H01_H02:WB,p1
A058,4,SEC:ALP:S03_S04:WB,p1
A058,4,SEC:ALP:S04_H01:WB,p1
A058,5,PLAT:ALP:H01:WB,p1
A058,5,PLAT:ALP:H02:WB,p1
A058,5,PLAT:ALP:S03:WB,p1
A058,5,PLAT:ALP:S04:WB,p1
A058,5,SEC:ALP:H01_H02:WB,p1
A058,5,SEC:ALP:S03_S04:WB,p1
A058,5,SEC:ALP:S04_H01:WB,p1
A058,11,PLAT:ALP:H01:WB,p4
A058,11,PLAT:ALP:H02:WB,p4
A058,11,PLAT:ALP:S03:WB,p4
A058,11,PLAT:ALP:S04:WB,p4
A058,11,SEC:ALP:H01_H02:WB,p4
A058,11,SEC:ALP:S03_S04:WB,p4
A058,11,SEC:ALP:S04_H01:WB,p4
A058,12,PLAT:ALP:H01:WB,p4
A058,12,PLAT:ALP:H02:WB,p4
A058,12,PLAT:ALP:S03:WB,p4
A058,12,PLAT:ALP:S04:WB,p4
A058,12,SEC:ALP:H01_H02:WB,p4
A058,12,SEC:ALP:S03_S04:WB,p4
A058,12,SEC:ALP:S04_H01:WB,p4
A058,13,PLAT:ALP:H01:WB,p4
A058,13,PLAT:ALP:H02:WB,p4
A058,13,PLAT:ALP:S03:WB,p4
A058,13,PLAT:ALP:S04:WB,p4
A058,13,SEC:ALP:H01_H02:WB,p4
A058,13,SEC:ALP:S03_S04:WB,p4
A058,13,SEC:ALP:S04_H01:WB,p4
A059,14,PLAT:ALP:S06:WB,p1
A059,14,PLAT:ALP:S07:WB,p1
A059,14,PLAT:ALP:S08:WB,p1
A059,14,SEC:ALP:S06_S07:WB,p1
A059,14,SEC:ALP:S07_S08:WB,p1
A059,15,PLAT:ALP:S06:WB,p1
A059,15,PLAT:ALP:S07:WB,p1
A059,15,PLAT:ALP:S08:WB,p1
A059,15,SEC:ALP:S06_S07:WB,p1
A059,15,SEC:ALP:S07_S08:WB,p1
A059,16,PLAT:ALP:S06:WB,p1
A059,16,PLAT:ALP:S07:WB,p1
A059,16,PLAT:ALP:S08:WB,p1
A059,16,SEC:ALP:S06_S07:WB,p1
A059,16,SEC:ALP:S07_S08:WB,p1
A059,17,PLAT:ALP:S06:WB,p1
A059,17,PLAT:ALP:S07:WB,p1
A059,17,PLAT:ALP:S08:WB,p1
A059,17,SEC:ALP:S06_S07:WB,p1
A059,17,SEC:ALP:S07_S08:WB,p1
A059,18,PLAT:ALP:S06:WB,p1
A059,18,PLAT:ALP:S07:WB,p1
A059,18,PLAT:ALP:S08:WB,p1
A059,18,SEC:ALP:S06_S07:WB,p1
A059,18,SEC:ALP:S07_S08:WB,p1
A059,19,PLAT:ALP:S06:WB,p2
A059,19,PLAT:ALP:S07:WB,p2
A059,19,PLAT:ALP:S08:WB,p2
A059,19,SEC:ALP:S06_S07:WB,p2
A059,19,SEC:ALP:S07_S08:WB,p2
A059,20,PLAT:ALP:S06:WB,p2
A059,20,PLAT:ALP:S07:WB,p2
A059,20,PLAT:ALP:S08:WB,p2
A059,20,SEC:ALP:S06_S07:WB,p2
A059,20,SEC:ALP:S07_S08:WB,p2
A060,13,PLAT:BET:H02:EB,p1
A060,13,PLAT:BET:S15:EB,p1
A060,13,PLAT:BET:S16:EB,p1
A060,13,SEC:BET:H02_S15:EB,p1
A060,13,SEC:BET:S15_S16:EB,p1
A060,14,PLAT:BET:H02:EB,p5
A060,14,PLAT:BET:S15:EB,p5
A060,14,PLAT:BET:S16:EB,p5
A060,14,SEC:BET:H02_S15:EB,p5
A060,14,SEC:BET:S15_S16:EB,p5
A060,15,PLAT:BET:H02:EB,p4
A060,15,PLAT:BET:S15:EB,p4
A060,15,PLAT:BET:S16:EB,p4
A060,15,SEC:BET:H02_S15:EB,p4
A060,15,SEC:BET:S15_S16:EB,p4
A061,4,PLAT:BET:H01:EB,p4
A061,4,PLAT:BET:H02:EB,p4
A061,4,PLAT:BET:S15:EB,p4
A061,4,SEC:BET:H01_H02:EB,p4
A061,4,SEC:BET:H02_S15:EB,p4
A061,5,PLAT:BET:H01:EB,p4
A061,5,PLAT:BET:H02:EB,p4
A061,5,PLAT:BET:S15:EB,p4
A061,5,SEC:BET:H01_H02:EB,p4
A061,5,SEC:BET:H02_S15:EB,p4
A061,6,PLAT:BET:H01:EB,p4
A061,6,PLAT:BET:H02:EB,p4
A061,6,PLAT:BET:S15:EB,p4
A061,6,SEC:BET:H01_H02:EB,p4
A061,6,SEC:BET:H02_S15:EB,p4
A061,7,PLAT:BET:H01:EB,p4
A061,7,PLAT:BET:H02:EB,p4
A061,7,PLAT:BET:S15:EB,p4
A061,7,SEC:BET:H01_H02:EB,p4
A061,7,SEC:BET:H02_S15:EB,p4
A061,8,PLAT:BET:H01:EB,p4
A061,8,PLAT:BET:H02:EB,p4
A061,8,PLAT:BET:S15:EB,p4
A061,8,SEC:BET:H01_H02:EB,p4
A061,8,SEC:BET:H02_S15:EB,p4
A061,13,PLAT:BET:H01:EB,p1
A061,13,PLAT:BET:H02:EB,p1
A061,13,PLAT:BET:S15:EB,p1
A061,13,SEC:BET:H01_H02:EB,p1
A061,13,SEC:BET:H02_S15:EB,p1
A061,14,PLAT:BET:H01:EB,p5
A061,14,PLAT:BET:H02:EB,p5
A061,14,PLAT:BET:S15:EB,p5
A061,14,SEC:BET:H01_H02:EB,p5
A061,14,SEC:BET:H02_S15:EB,p5
A063,5,PLAT:BET:H01:EB,p4
A063,5,PLAT:BET:H02:EB,p4
A063,5,PLAT:BET:S14:EB,p4
A063,5,SEC:BET:H01_H02:EB,p4
A063,5,SEC:BET:S14_H01:EB,p4
A064,16,PLAT:BET:S15:WB,p1
A064,16,PLAT:BET:S16:WB,p1
A064,16,SEC:BET:S15_S16:WB,p1
A065,19,PLAT:BET:S12:WB,p4
A065,19,PLAT:BET:S13:WB,p4
A065,19,SEC:BET:S12_S13:WB,p4
A066,25,PLAT:ALP:H01:WB,p4
A066,25,PLAT:ALP:S02:WB,p4
A066,25,PLAT:ALP:S03:WB,p4
A066,25,PLAT:ALP:S04:WB,p4
A066,25,SEC:ALP:S02_S03:WB,p4
A066,25,SEC:ALP:S03_S04:WB,p4
A066,25,SEC:ALP:S04_H01:WB,p4
A069,11,PLAT:ALP:H01:WB,p4
A069,11,PLAT:ALP:H02:WB,p4
A069,11,PLAT:ALP:S03:WB,p4
A069,11,PLAT:ALP:S04:WB,p4
A069,11,SEC:ALP:H01_H02:WB,p4
A069,11,SEC:ALP:S03_S04:WB,p4
A069,11,SEC:ALP:S04_H01:WB,p4
A069,12,PLAT:ALP:H01:WB,p4
A069,12,PLAT:ALP:H02:WB,p4
A069,12,PLAT:ALP:S03:WB,p4
A069,12,PLAT:ALP:S04:WB,p4
A069,12,SEC:ALP:H01_H02:WB,p4
A069,12,SEC:ALP:S03_S04:WB,p4
A069,12,SEC:ALP:S04_H01:WB,p4
A070,11,PLAT:ALP:H01:WB,p4
A070,11,PLAT:ALP:S03:WB,p4
A070,11,PLAT:ALP:S04:WB,p4
A070,11,SEC:ALP:S03_S04:WB,p4
A070,11,SEC:ALP:S04_H01:WB,p4
A070,12,PLAT:ALP:H01:WB,p4
A070,12,PLAT:ALP:S03:WB,p4
A070,12,PLAT:ALP:S04:WB,p4
A070,12,SEC:ALP:S03_S04:WB,p4
A070,12,SEC:ALP:S04_H01:WB,p4
A070,13,PLAT:ALP:H01:WB,p4
A070,13,PLAT:ALP:S03:WB,p4
A070,13,PLAT:ALP:S04:WB,p4
A070,13,SEC:ALP:S03_S04:WB,p4
A070,13,SEC:ALP:S04_H01:WB,p4
A070,17,PLAT:ALP:H01:WB,p4
A070,17,PLAT:ALP:S03:WB,p4
A070,17,PLAT:ALP:S04:WB,p4
A070,17,SEC:ALP:S03_S04:WB,p4
A070,17,SEC:ALP:S04_H01:WB,p4
A070,25,PLAT:ALP:H01:WB,p4
A070,25,PLAT:ALP:S03:WB,p4
A070,25,PLAT:ALP:S04:WB,p4
A070,25,SEC:ALP:S03_S04:WB,p4
A070,25,SEC:ALP:S04_H01:WB,p4
A071,23,PLAT:BET:S15:EB,p4
A071,23,PLAT:BET:S16:EB,p4
A071,23,PLAT:BET:S17:EB,p4
A071,23,SEC:BET:S15_S16:EB,p4
A071,23,SEC:BET:S16_S17:EB,p4
A072,27,PLAT:ALP:H01:EB,p4
A072,27,PLAT:ALP:H02:EB,p4
A072,27,PLAT:ALP:S04:EB,p4
A072,27,SEC:ALP:H01_H02:EB,p4
A072,27,SEC:ALP:S04_H01:EB,p4
A073,27,PLAT:BET:H01:EB,p4
A073,27,PLAT:BET:H02:EB,p4
A073,27,PLAT:BET:S15:EB,p4
A073,27,SEC:BET:H01_H02:EB,p4
A073,27,SEC:BET:H02_S15:EB,p4
A074,19,PLAT:ALP:H01:EB,p3
A074,19,PLAT:ALP:H02:EB,p3
A074,19,SEC:ALP:H01_H02:EB,p3
A075,28,PLAT:BET:H01:WB,p2
A075,28,PLAT:BET:H02:WB,p2
A075,28,SEC:BET:H01_H02:WB,p2
